ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,x_3857_generated,y_3857_generated,dist_along_m_generated
2038451,2500,2500,2500,2500,2500,87,85,57.26,137.26,0,0,0,0,0,0,0,0,0,1375348.259770652,5689805.817272753,2638.6862523265786
2039845,2500,2500,2500,2500,2500,95,87.25,57.17,137.17,0,0,0,0,0,0,0,0,0,1375347.960698003,5689807.678169237,2640.5710282210975
2040968,2500,2500,2500,2500,2500,86,88.73,57.08,137.08,0,0,0,0,0,0,0,0,0,1375347.6616253536,5689809.5390657205,2642.4558041156165
2041984,2500,2500,2500,2500,2500,86,88.12,57.05,137.05,0,0,0,0,0,0,0,0,0,1375347.3625527045,5689811.3999622045,2644.3405800101355
2043219,2500,2500,2500,2500,2500,91,88.49,57,137,0,0,0,0,0,0,0,0,0,1375347.0634800554,5689813.2608586885,2646.2253559046544
2044714,2500,2500,2500,2500,2500,95,90.64,56.94,136.94,0,0,0,0,0,0,0,0,0,1375346.7644074063,5689815.121755172,2648.1101317991734
2046131,2500,2500,2500,2500,2500,79,88.21,56.88,136.88,0,0,0,0,0,0,0,0,0,1375346.465334757,5689816.982651656,2649.9949076936928
2047594,2500,2500,2500,327,327,82,85.51,56.8,136.8,0,0,0,0,0,0,0,0,0,1375346.166262108,5689818.84354814,2651.8796835882117
2049110,2500,601,2500,2500,601,98,87.87,56.71,136.71,0,0,0,0,0,0,0,0,0,1375345.8671894588,5689820.704444624,2653.7644594827307
2050586,2500,2500,2500,25,25,97,90.62,56.66,136.66,0,0,0,0,0,0,0,0,0,1375345.786520964,5689822.582779554,2655.6492353772496
2052034,2500,2500,2500,2500,2500,100,93.43,56.62,136.62,0,0,0,0,0,0,0,0,0,1375345.786520964,5689824.467555448,2657.5340112717686
2053527,2500,2500,2500,48,48,90,93.33,56.6,136.6,0,0,0,0,0,0,0,0,0,1375345.786520964,5689826.352331343,2659.4187871662875
2055017,2500,2500,2500,21,21,100,94.37,56.58,136.58,0,0,0,0,0,0,0,0,0,1375345.786520964,5689828.237107238,2661.3035630608065
2056447,2500,2500,2500,2500,2500,98,96.46,56.57,136.57,0,0,0,0,0,0,0,0,0,1375345.786520964,5689830.121883132,2663.1883389553254
2057878,2500,2500,2500,32,32,99,97.23,56.57,136.57,0,0,0,0,0,0,0,0,0,1375345.786520964,5689832.006659026,2665.0731148498444
2059335,2500,2500,2500,24,24,95,97.41,56.58,136.58,0,0,0,0,0,0,0,0,0,1375345.786520964,5689833.891434921,2666.9578907443633
2060825,2500,2500,2500,2500,2500,97,96.1,56.58,136.58,0,0,0,0,0,0,0,0,0,1375345.786520964,5689835.776210816,2668.8426666388823
2062331,2500,2500,2500,2500,2500,101,97.56,56.58,136.58,0,0,0,0,0,0,0,0,0,1375345.786520964,5689837.66098671,2670.7274425334012
2063772,2500,2500,485,22,22,96,97.45,56.59,136.59,0,0,0,0,0,0,0,0,0,1375345.786520964,5689839.545762604,2672.61221842792
2065245,2500,2500,2500,22,22,97,97.23,56.6,136.6,0,0,0,0,0,0,0,0,0,1375345.786520964,5689841.430538499,2674.496994322439
2066731,2500,2500,360,23,23,98,97.25,56.6,136.6,0,0,0,0,0,0,0,0,0,1375346.7641587753,5689843.038601646,2676.3817702169586
2068169,2500,2500,471,18,18,98,97.48,56.61,136.61,0,0,0,0,0,0,0,0,0,1375347.7519649698,5689844.643786712,2678.2665461114775
2069645,2500,2500,308,2500,308,96,97.35,56.61,136.61,0,0,0,0,0,0,0,0,0,1375348.739771164,5689846.248971777,2680.1513220059965
2071095,2500,2500,2500,2500,2500,97,97.76,56.62,136.62,0,0,0,0,0,0,0,0,0,1375349.9656802989,5689847.629060936,2682.0360979005154
2072593,2500,2500,188,27,27,89,95,56.62,136.62,0,0,0,0,0,0,0,0,0,1375351.5129026347,5689848.705389517,2683.9208737950344
2074095,2500,2500,2500,2500,2500,92,93.82,56.6,136.6,0,0,0,0,0,0,0,0,0,1375353.0601249707,5689849.7817180995,2685.8056496895533
2075564,2500,2500,162,2500,162,94,93.87,56.58,136.58,0,0,0,0,0,0,0,0,0,1375354.6479984547,5689850.7728459835,2687.6904255840723
2077004,2500,2500,445,2500,445,94,93.73,56.55,136.55,0,0,0,0,0,0,0,0,0,1375356.4580358735,5689851.298340717,2689.575201478591
2078544,2500,2500,417,2500,417,99,94.81,56.53,136.53,0,0,0,0,0,0,0,0,0,1375358.268073292,5689851.823835452,2691.45997737311
2080049,2500,2500,2500,2500,2500,105,97.62,56.53,136.53,0,0,0,0,0,0,0,0,0,1375360.0781107105,5689852.349330187,2693.344753267629
2081501,2500,2500,351,2500,351,98,98.49,56.55,136.55,0,0,0,0,0,0,0,0,0,1375361.8881481292,5689852.874824921,2695.229529162148
2082892,2500,2500,375,2500,375,107,99.56,56.57,136.57,0,0,0,0,0,0,0,0,0,1375363.6981855477,5689853.400319655,2697.114305056667
2083911,570,2500,524,2500,524,104,100.31,56.58,136.58,0,0,0,0,0,0,0,0,0,1375365.5082229662,5689853.92581439,2698.999080951186
2085154,2500,2500,2500,2500,2500,99,100.28,56.6,136.6,0,0,0,0,0,0,0,0,0,1375367.318260385,5689854.451309124,2700.883856845705
2086556,2500,2500,2500,2500,2500,96,98.92,56.63,136.63,0,0,0,0,0,0,0,0,0,1375369.1627568526,5689854.816879322,2702.7686327402243
2088021,2500,2500,450,2500,450,87,96.27,56.63,136.63,0,0,0,0,0,0,0,0,0,1375371.028589795,5689855.083426885,2704.6534086347433
2089511,2500,2500,2500,2500,2500,87,92.68,56.61,136.61,0,0,0,0,0,0,0,0,0,1375372.8944227376,5689855.349974448,2706.5381845292623
2090938,2500,2500,2500,2500,2500,96,92.65,56.58,136.58,0,0,0,0,0,0,0,0,0,1375374.76025568,5689855.616522011,2708.422960423781
2092389,2500,2500,580,2500,580,102,94.92,56.56,136.56,0,0,0,0,0,0,0,0,0,1375376.6327092876,5689855.822524832,2710.3077363183
2093877,2500,2500,434,2500,434,98,95.46,56.55,136.55,0,0,0,0,0,0,0,0,0,1375378.5120530608,5689855.9655183805,2712.192512212819
2095372,2500,2500,433,20,20,98,96.5,56.54,136.54,0,0,0,0,0,0,0,0,0,1375380.391396834,5689856.1085119285,2714.077288107338
2096829,2500,2500,546,2500,546,97,96.79,56.54,136.54,0,0,0,0,0,0,0,0,0,1375382.270740607,5689856.251505476,2715.962064001857
2098307,2500,2500,55,2500,55,88,94.82,56.54,136.54,0,0,0,0,0,0,0,0,0,1375384.1500843803,5689856.394499024,2717.846839896376
2099761,2500,2500,2500,2500,2500,87,92.13,56.51,136.51,0,0,0,0,0,0,0,0,0,1375386.0294281535,5689856.537492572,2719.731615790895
2101256,2500,2500,314,2500,314,87,90.53,56.47,136.47,0,0,0,0,0,0,0,0,0,1375387.9087719268,5689856.68048612,2721.616391685414
2102718,2500,647,201,2500,201,90,89.73,56.41,136.41,0,0,0,0,0,0,0,0,0,1375389.7881156998,5689856.823479668,2723.501167579933
2104250,2500,2500,2500,2500,2500,97,91.77,56.37,136.37,0,0,0,0,0,0,0,0,0,1375391.667459473,5689856.966473216,2725.385943474452
2105703,2500,2500,461,2500,461,101,94.28,56.35,136.35,0,0,0,0,0,0,0,0,0,1375393.5468032463,5689857.109466764,2727.2707193689707
2107133,2500,2500,301,2500,301,101,96.09,56.34,136.34,0,0,0,0,0,0,0,0,0,1375395.4261470195,5689857.252460312,2729.15549526349
2108592,2500,2500,2500,2500,2500,102,98.21,56.35,136.35,0,0,0,0,0,0,0,0,0,1375397.3075217842,5689857.221557444,2731.040271158009
2110069,2500,2500,50,920,50,103,100.5,56.37,136.37,0,0,0,0,0,0,0,0,0,1375399.1896925967,5689857.122495822,2732.925047052528
2111499,2500,2500,2500,2500,2500,99,100.9,56.41,136.41,0,0,0,0,0,0,0,0,0,1375401.0718634094,5689857.0234342,2734.809822947047
2112967,2500,2500,2500,2500,2500,89,97.78,56.43,136.43,0,0,0,0,0,0,0,0,0,1375402.9540342218,5689856.924372579,2736.694598841566
2114451,2500,2500,68,2500,68,83,93.51,56.42,136.42,0,0,0,0,0,0,0,0,0,1375404.8355235779,5689856.890788364,2738.579374736085
2115902,2500,2500,50,2500,50,86,90.93,56.38,136.38,0,0,0,0,0,0,0,0,0,1375406.7152249494,5689857.029001701,2740.464150630604
2117379,2500,2500,67,2500,67,75,86.64,56.32,136.32,0,0,0,0,0,0,0,0,0,1375408.594926321,5689857.167215036,2742.348926525123
2118852,1059,2500,63,2500,63,89,85.66,56.24,136.24,0,0,0,0,0,0,0,0,0,1375410.4746276925,5689857.305428373,2744.2337024196418
2120313,2500,2500,46,2500,46,89,87.4,56.16,136.16,0,0,0,0,0,0,0,0,0,1375412.354329064,5689857.443641709,2746.1184783141607
2121825,2500,2500,2500,2500,2500,96,89.64,56.1,136.1,0,0,0,0,0,0,0,0,0,1375414.2340304356,5689857.581855045,2748.0032542086797
2123292,2500,2500,2500,2500,2500,95,91.88,56.06,136.06,0,0,0,0,0,0,0,0,0,1375416.113731807,5689857.720068381,2749.8880301031986
2124736,2500,2500,2500,677,677,102,94.74,56.04,136.04,0,0,0,0,0,0,0,0,0,1375417.9934331786,5689857.858281718,2751.7728059977176
2126198,2500,2500,2500,2500,2500,85,94.18,56.03,136.03,0,0,0,0,0,0,0,0,0,1375419.8734188245,5689857.992439625,2753.6575818922365
2127652,2500,2500,2500,450,450,87,91.92,56.01,136.01,0,0,0,0,0,0,0,0,0,1375421.754020238,5689858.117813052,2755.542357786756
2129080,2500,2500,2500,694,694,90,90.72,55.97,135.97,0,0,0,0,0,0,0,0,0,1375423.6346216516,5689858.243186479,2757.427133681275
2130552,2500,2500,2500,2500,2500,91,91.14,55.93,135.93,0,0,0,0,0,0,0,0,0,1375425.515223065,5689858.368559907,2759.311909575794
2131982,900,2500,2500,841,841,93,91.96,55.9,135.9,0,0,0,0,0,0,0,0,0,1375427.3958244785,5689858.493933335,2761.196685470313
2133475,2500,2500,2500,2500,2500,91,91.35,55.86,135.86,0,0,0,0,0,0,0,0,0,1375429.2764258918,5689858.619306762,2763.0814613648317
2134929,2500,2500,310,677,310,92,91.47,55.82,135.82,0,0,0,0,0,0,0,0,0,1375431.1570273053,5689858.7446801895,2764.9662372593507
2136419,2500,2500,2500,2500,2500,96,92.32,55.79,135.79,0,0,0,0,0,0,0,0,0,1375433.037446848,5689858.872687622,2766.8510131538696
2137873,2500,2500,767,2500,767,97,93.93,55.77,135.77,0,0,0,0,0,0,0,0,0,1375434.9174329613,5689859.006972344,2768.7357890483886
2139274,2500,2500,2500,2500,2500,92,94.34,55.76,135.76,0,0,0,0,0,0,0,0,0,1375436.7974190745,5689859.141257066,2770.6205649429075
2140725,2500,2500,2500,57,57,84,90.87,55.73,135.73,0,0,0,0,0,0,0,0,0,1375438.6774051876,5689859.275541789,2772.5053408374265
2142122,2500,2500,2500,2500,2500,89,89.5,55.69,135.69,0,0,0,0,0,0,0,0,0,1375440.5573913008,5689859.409826511,2774.3901167319455
2143591,2500,2500,2500,352,352,97,91.41,55.65,135.65,0,0,0,0,0,0,0,0,0,1375442.4373774142,5689859.544111233,2776.2748926264644
2145065,2500,2500,2500,367,367,98,93.72,55.62,135.62,0,0,0,0,0,0,0,0,0,1375444.3173635274,5689859.678395956,2778.1596685209834
2146543,2500,2500,2500,349,349,97,94.48,55.61,135.61,0,0,0,0,0,0,0,0,0,1375446.1973496405,5689859.8126806775,2780.0444444155023
2148035,2500,2500,2500,349,349,100,96.31,55.61,135.61,0,0,0,0,0,0,0,0,0,1375448.0773357537,5689859.9469654,2781.9292203100217
2149508,2500,2500,2500,343,343,97,97.16,55.62,135.62,0,0,0,0,0,0,0,0,0,1375449.957321867,5689860.081250122,2783.8139962045407
2150981,2500,2500,2500,2500,2500,97,97.59,55.64,135.64,0,0,0,0,0,0,0,0,0,1375451.8318590103,5689860.268807804,2785.6987720990596
2152429,912,2500,2500,2500,912,104,98.83,55.66,135.66,0,0,0,0,0,0,0,0,0,1375453.7001014634,5689860.517906798,2787.5835479935786
2153920,2500,2500,2500,833,833,102,99.98,55.69,135.69,0,0,0,0,0,0,0,0,0,1375455.5683439164,5689860.767005792,2789.4683238880975
2155362,2500,2500,2500,2500,2500,103,101.03,55.73,135.73,0,0,0,0,0,0,0,0,0,1375457.4365863698,5689861.016104786,2791.3530997826165
2156833,2500,2500,2500,2500,2500,98,100.75,55.77,135.77,0,0,0,0,0,0,0,0,0,1375459.3048288228,5689861.26520378,2793.2378756771354
2158303,2500,2500,2500,2500,2500,90,98.04,55.8,135.8,0,0,0,0,0,0,0,0,0,1375461.1730712762,5689861.514302773,2795.1226515716544
2159734,2500,2500,2500,2500,2500,94,95.93,55.8,135.8,0,0,0,0,0,0,0,0,0,1375463.0413137292,5689861.763401767,2797.0074274661733
2161179,2500,2500,444,200,200,100,96.87,55.81,135.81,0,0,0,0,0,0,0,0,0,1375464.9095561823,5689862.01250076,2798.8922033606923
2162686,2500,2500,2500,129,129,93,97.11,55.82,135.82,0,0,0,0,0,0,0,0,0,1375466.7777986357,5689862.261599754,2800.7769792552112
2164099,2500,564,2500,2500,564,91,95.28,55.82,135.82,0,0,0,0,0,0,0,0,0,1375468.6460410887,5689862.510698748,2802.66175514973
2165549,2500,2500,2500,2500,2500,81,91.65,55.8,135.8,0,0,0,0,0,0,0,0,0,1375470.514283542,5689862.759797742,2804.546531044249
2167015,2500,2500,2500,247,247,86,89.4,55.76,135.76,0,0,0,0,0,0,0,0,0,1375472.3965759461,5689862.821286552,2806.431306938768
2168477,879,2500,2500,33,33,90,88.57,55.7,135.7,0,0,0,0,0,0,0,0,0,1375474.2810811757,5689862.853227318,2808.316082833287
2169961,2500,2500,426,533,426,89,89.48,55.65,135.65,0,0,0,0,0,0,0,0,0,1375476.1655864052,5689862.885168085,2810.2008587278065
2171421,2500,2500,2500,258,258,89,89.22,55.6,135.6,0,0,0,0,0,0,0,0,0,1375478.0500916347,5689862.9171088515,2812.0856346223254
2172891,2500,2500,2500,2500,2500,90,89.72,55.55,135.55,0,0,0,0,0,0,0,0,0,1375479.9345968643,5689862.949049618,2813.9704105168444
2174375,972,2500,511,2500,511,84,88.22,55.5,135.5,0,0,0,0,0,0,0,0,0,1375481.8191020936,5689862.980990385,2815.8551864113633
2175834,2500,2500,404,2500,404,84,86.11,55.43,135.43,0,0,0,0,0,0,0,0,0,1375483.703607323,5689863.012931151,2817.7399623058823
2177299,2500,2500,2500,523,523,95,88.01,55.36,135.36,0,0,0,0,0,0,0,0,0,1375485.5881125527,5689863.044871918,2819.624738200401
2178724,2500,2500,2500,673,673,96,91,55.32,135.32,0,0,0,0,0,0,0,0,0,1375487.4726177822,5689863.076812685,2821.50951409492
2180186,2500,2500,2500,529,529,85,89.34,55.28,135.28,0,0,0,0,0,0,0,0,0,1375489.3571230117,5689863.108753451,2823.394289989439
2181701,1021,2500,896,2500,896,95,90.03,55.23,135.23,0,0,0,0,0,0,0,0,0,1375491.241628241,5689863.140694218,2825.279065883958
2183118,2500,2500,2500,653,653,98,92.02,55.2,135.2,0,0,0,0,0,0,0,0,0,1375493.1261334706,5689863.172634984,2827.163841778477
2184554,446,1246,2500,542,446,84,91.11,55.17,135.17,0,0,0,0,0,0,0,0,0,1375495.0106387,5689863.204575751,2829.048617672996
2186066,2500,2500,365,2500,365,79,88.24,55.13,135.13,0,0,0,0,0,0,0,0,0,1375496.8949308924,5689863.242519357,2830.933393567515
2187553,2500,2500,100,2500,100,87,86.33,55.06,135.06,0,0,0,0,0,0,0,0,0,1375498.7769592986,5689863.344250622,2832.818169462034
2189014,2500,821,2500,2500,821,96,88.4,55,135,0,0,0,0,0,0,0,0,0,1375500.6589877051,5689863.445981887,2834.702945356553
2190495,2500,2500,2500,497,497,94,90.64,54.96,134.96,0,0,0,0,0,0,0,0,0,1375502.5410161114,5689863.547713152,2836.5877212510723
2191979,2500,2500,2500,10,10,100,93.39,54.94,134.94,0,0,0,0,0,0,0,0,0,1375504.4230445179,5689863.649444417,2838.472497145591
2193437,2500,2500,2500,2500,2500,95,95.01,54.93,134.93,0,0,0,0,0,0,0,0,0,1375506.3065985974,5689863.633693838,2840.35727304011
2194885,2500,2500,2500,667,667,97,95.78,54.94,134.94,0,0,0,0,0,0,0,0,0,1375508.1906341221,5689863.580870412,2842.242048934629
2196396,2500,686,2500,2500,686,89,93.79,54.94,134.94,0,0,0,0,0,0,0,0,0,1375510.0746696468,5689863.528046986,2844.126824829148
2197909,2500,2500,2500,2500,2500,90,92.77,54.92,134.92,0,0,0,0,0,0,0,0,0,1375511.9587051715,5689863.475223561,2846.011600723667
2199420,664,2500,2500,2500,664,98,94.1,54.91,134.91,0,0,0,0,0,0,0,0,0,1375513.8427406962,5689863.422400135,2847.896376618186
2200931,2500,2500,2500,2500,2500,96,95.3,54.91,134.91,0,0,0,0,0,0,0,0,0,1375515.7267762208,5689863.369576708,2849.781152512705
2202362,2500,2500,2500,547,547,87,94.25,54.91,134.91,0,0,0,0,0,0,0,0,0,1375517.6103771261,5689863.383397743,2851.665928407224
2203871,2500,2500,2500,468,468,86,91.9,54.9,134.9,0,0,0,0,0,0,0,0,0,1375519.493563461,5689863.460788962,2853.550704301743
2205378,2500,2500,2500,449,449,89,90.2,54.86,134.86,1,45.432576,12.356297,0.89,170126,12130400,6,1375496.6901304538,5689880.752708225,1375521.3767497959,5689863.538180182,2855.435480196262
2206862,2500,2500,2500,379,379,95,91.74,54.83,134.83,1,45.432576,12.356298,0.83,170126,12130500,6,1375496.8014499447,5689880.752708225,1375523.2599361306,5689863.615571401,2857.3202560907807
2208313,2500,2500,2500,577,577,94,93.33,54.82,134.82,1,45.432577,12.356306,0.63,170126,12130700,6,1375497.6920058709,5689880.911339919,1375525.141906974,5689863.712508379,2859.2050319852997
2209783,2500,2500,2500,2500,2500,90,92.88,54.8,134.8,1,45.432578,12.356333,0.87,170126,12130800,6,1375500.6976321223,5689881.069971616,1375527.0201723967,5689863.869030497,2861.0898078798186
2211202,2500,2500,2500,351,351,92,92,54.78,134.78,1,45.432572,12.356349,2.5,170126,12130900,6,1375502.478743975,5689880.118181476,1375528.8984378197,5689864.0255526155,2862.974583774338
2212700,2500,2500,2500,2500,2500,86,91,54.76,134.76,1,45.432569,12.35638,2.67,170126,12131100,6,1375505.9296481896,5689879.642286444,1375530.7767032427,5689864.182074734,2864.859359668857
2214154,2500,240,66,2500,66,97,91.64,54.73,134.73,1,45.432569,12.356393,2.72,170126,12131200,6,1375507.37680157,5689879.642286444,1375532.6549686654,5689864.3385968525,2866.744135563376
2215585,2500,2500,2500,2500,2500,93,92.85,54.71,134.71,1,45.432566,12.356418,1.87,170126,12131400,6,1375510.15978884,5689879.166391439,1375534.532977984,5689864.498104434,2868.628911457895
2217012,2500,2500,2500,42,42,93,93.61,54.7,134.7,1,45.432566,12.356437,3.43,170126,12131500,6,1375512.2748591648,5689879.166391439,1375536.4104595133,5689864.663764569,2870.513687352414
2218470,2500,2500,2500,662,662,82,90.59,54.68,134.68,1,45.432564,12.356474,4,170126,12131700,6,1375516.3936803243,5689878.849128113,1375538.2879410423,5689864.8294247035,2872.398463246933
2219913,2500,2500,2500,61,61,86,88.5,54.63,134.63,1,45.432566,12.356492,4.07,170126,12131800,6,1375518.3974311585,5689879.166391439,1375540.1654225716,5689864.995084839,2874.2832391414518
2221361,2500,2500,322,33,33,91,89.31,54.59,134.59,1,45.432573,12.356522,2.85,170126,12132000,6,1375521.7370158825,5689880.27681316,1375542.0418571872,5689865.171566649,2876.1680150359707
2222839,2500,2500,2500,800,800,92,89.99,54.55,134.55,1,45.432573,12.356532,2.48,170126,12132100,6,1375522.8502107903,5689880.27681316,1375543.9162770917,5689865.368874008,2878.0527909304897
2224272,2500,2500,2500,2500,2500,91,90.74,54.52,134.52,1,45.432569,12.356533,0,170126,12132200,6,1375522.961530281,5689879.642286444,1375545.7906969963,5689865.566181366,2879.9375668250086
2225759,2500,2500,948,2500,948,89,90.33,54.49,134.49,1,45.432568,12.356542,0,170126,12132400,6,1375523.963405698,5689879.483654773,1375547.665116901,5689865.763488725,2881.8223427195276
2227220,2500,2500,2500,2500,2500,94,90.72,54.45,134.45,1,45.432569,12.35655,0,170126,12132500,6,1375524.853961625,5689879.642286444,1375549.5395368056,5689865.960796082,2883.7071186140465
2228674,2500,2500,2500,2500,2500,92,91.31,54.43,134.43,1,45.432572,12.356559,0,170126,12132700,6,1375525.8558370415,5689880.118181476,1375551.4139567104,5689866.158103441,2885.5918945085655
2230140,2500,2500,2500,2500,2500,91,90.68,54.4,134.4,1,45.432575,12.356574,3.17,170126,12132800,6,1375527.5256294035,5689880.594076534,1375553.288376615,5689866.355410799,2887.4766704030844
2231566,2500,2500,2500,2500,2500,90,90.85,54.37,134.37,1,45.432573,12.35658,0,170126,12133000,6,1375528.1935463485,5689880.27681316,1375555.1627965195,5689866.552718158,2889.361446297604
2233049,2500,2500,2500,2500,2500,92,91.32,54.34,134.34,1,45.432572,12.356585,0,170126,12133100,6,1375528.7501438025,5689880.118181476,1375557.0372164242,5689866.750025516,2891.246222192123
2234577,2500,2500,580,649,580,92,91.35,54.32,134.32,1,45.43257,12.356602,0,170126,12133300,6,1375530.642575146,5689879.800918119,1375558.9157532926,5689866.883722244,2893.1309980866417
2236087,2500,2500,2500,2500,2500,93,92.09,54.3,134.3,1,45.43257,12.356615,3.02,170126,12133400,6,1375532.089728526,5689879.800918119,1375560.7999688257,5689866.92967872,2895.0157739811607
2237539,2500,2500,731,2500,731,97,93.79,54.29,134.29,1,45.432566,12.356648,3.56,170126,12133600,6,1375535.7632717222,5689879.166391439,1375562.6841843587,5689866.975635197,2896.9005498756796
2239005,2500,2500,469,2500,469,94,93.93,54.29,134.29,1,45.432563,12.356664,4.11,170126,12133700,6,1375537.544383575,5689878.690496457,1375564.5683998917,5689867.021591673,2898.7853257701986
2240491,2500,2500,2500,2500,2500,87,92.45,54.28,134.28,1,45.432561,12.356674,0,170126,12133900,6,1375538.6575784828,5689878.373233148,1375566.4526154248,5689867.067548149,2900.6701016647175
2241951,2500,2500,2500,2500,2500,89,91.78,54.26,134.26,1,45.432562,12.356679,0,170126,12134000,6,1375539.214175937,5689878.5318648005,1375568.3317139638,5689867.198511834,2902.5548775592365
2243429,2500,2500,2500,1142,1142,92,91.14,54.24,134.24,1,45.432563,12.35669,0,170126,12134200,6,1375540.4386903355,5689878.690496457,1375570.207836907,5689867.378908271,2904.4396534537555
2244854,2500,2500,2500,2500,2500,86,90.56,54.21,134.21,1,45.432565,12.356697,1.35,170126,12134300,6,1375541.2179267711,5689879.007759774,1375572.0839598502,5689867.559304708,2906.3244293482744
2246367,2500,2500,2500,2500,2500,93,90.45,54.18,134.18,1,45.432567,12.356712,0.81,170126,12134500,6,1375542.8877191332,5689879.325023104,1375573.9600827934,5689867.739701144,2908.2092052427934
2247842,2500,2500,2500,2500,2500,87,90.54,54.15,134.15,1,45.432566,12.35672,0.94,170126,12134600,6,1375543.7782750593,5689879.166391439,1375575.8362057367,5689867.920097582,2910.0939811373123
2249295,2500,2500,2500,2500,2500,83,87.6,54.11,134.11,1,45.432567,12.356726,0,170126,12134700,6,1375544.4461920045,5689879.325023104,1375577.7123286799,5689868.100494019,2911.9787570318313
2250690,2500,2500,2500,2500,2500,79,85.59,54.05,134.05,1,45.432567,12.356736,0,170126,12134900,6,1375545.559386912,5689879.325023104,1375579.5896887905,5689868.267015967,2913.86353292635
2252071,2500,1205,2500,2500,1205,86,84.59,53.97,133.97,1,45.432574,12.356739,2.33,170126,12135000,6,1375545.8933453844,5689880.435444846,1375581.4681304686,5689868.4214084335,2915.7483088208696
2253509,849,503,2500,543,503,92,86.37,53.91,133.91,1,45.432578,12.356749,0.83,170126,12135200,6,1375547.0065402924,5689881.069971616,1375583.346572147,5689868.5758009,2917.6330847153886
2254965,2500,2500,2500,257,257,90,88.25,53.86,133.86,1,45.432578,12.356755,1.24,170126,12135300,6,1375547.6744572371,5689881.069971616,1375585.2250138253,5689868.730193367,2919.5178606099075
2256480,2500,2500,2500,2500,2500,89,88.95,53.82,133.82,1,45.432578,12.356767,0.7,170126,12135500,6,1375549.0102911268,5689881.069971616,1375587.1034555037,5689868.884585834,2921.4026365044265
2257911,2500,2500,2500,466,466,93,89.69,53.78,133.78,1,45.43258,12.356772,0,170126,12135600,6,1375549.5668885806,5689881.387235019,1375588.9818971818,5689869.038978301,2923.2874123989454
