ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,x_3857_generated,y_3857_generated,dist_along_m_generated
2244693,2500,2500,2500,2500,2500,476,479.03,466.77,546.77,1,45.430395,12.355373,3.32,170126,15173400,11,1375393.8309209608,5689534.78367102,1375395.2847156238,5689540.880403986,6.267668768244757,10.0,3477.6786293824302,0.5,3857,1375372.4662105367,5689537.74148312,2704.1808591148624
2246136,2500,2500,2500,2500,2500,478,478.57,466.55,546.55,1,45.430393,12.355389,3.56,170126,15173500,11,1375395.6120328135,5689534.4664199,1375396.7609860129,5689540.615432378,6.255433470977248,10.0,3477.6786293824302,0.5,3857,1375372.4662105367,5689539.7823743345,2706.2217503292886
2247605,654,997,2500,2500,654,481,478.79,466.33,546.33,1,45.430392,12.355404,2.72,170126,15173600,11,1375397.2818251755,5689534.307794345,1375398.237256402,5689540.35046077,6.117733759504703,10.0,3477.6786293824302,0.5,3857,1375373.9146156295,5689541.00611543,2708.262641543715
2249025,2500,1084,2500,2500,1084,481,478.77,466.11,546.11,1,45.430396,12.35543,2.07,170126,15173800,11,1375400.176131936,5689534.942296585,1375401.18979718,5689539.820517553,4.982424815187024,10.0,3477.6786293824302,0.5,3857,1375375.933472285,5689541.305205305,2710.303532758141
2250402,2500,2500,2500,2500,2500,477,478.05,465.89,545.89,1,45.430397,12.355442,2.59,170126,15173900,11,1375401.5119658257,5689535.100922151,1375402.666067569,5689539.555545945,4.601697945512689,10.0,3477.6786293824302,0.5,3857,1375377.9523289409,5689541.604295179,2712.3444239725677
2251874,2500,2500,707,2500,707,480,478.04,465.66,545.66,1,45.430399,12.355461,2.48,170126,15174100,11,1375403.6270361503,5689535.418173295,1375404.616977383,5689539.119608291,3.8315277205665503,10.0,3477.6786293824302,0.5,3857,1375379.9735380437,5689541.854978982,2714.385315186994
2253302,2500,2500,753,2500,753,475,477.22,465.44,545.44,1,45.430401,12.355463,0.76,170126,15174200,11,1375403.8496751322,5689535.73542445,1375405.102766293,5689539.0014434215,3.498159141849428,10.0,3477.6786293824302,0.5,3857,1375382.0118829175,5689541.753061739,2716.42620640142
2254780,843,2500,2500,2500,843,474,475.9,465.21,545.21,1,45.430406,12.355465,0.0,170126,15174400,11,1375404.072314114,5689536.528552382,1375404.616977383,5689539.119608291,2.647683667071464,10.0,3477.6786293824302,0.5,3857,1375384.0502277913,5689541.651144495,2718.4670976158463
2256302,2500,2500,2500,2500,2500,472,474.44,464.97,544.97,1,45.430407,12.355467,0.0,170126,15174500,11,1375404.2949530955,5689536.6871779775,1375404.616977383,5689539.119608291,2.453653780318358,10.0,3477.6786293824302,0.5,3857,1375386.091021526,5689541.647242864,2720.5079888302726
2257769,2500,2500,2500,2500,2500,470,473.91,464.72,544.72,1,45.430399,12.355472,0.0,170126,15174700,11,1375404.8515505495,5689535.418173295,1375405.588555203,5689538.883278552,3.5426163064844727,10.0,3477.6786293824302,0.5,3857,1375388.1319127402,5689541.647242864,2722.548880044699
2259170,2500,2500,2500,2500,2500,472,473.18,464.47,544.47,1,45.430391,12.355476,4.91,170126,15174800,11,1375405.2968285126,5689534.149168791,1375406.5601330232,5689538.646948812,4.671826559066567,10.0,3477.6786293824302,0.5,3857,1375390.1640960362,5689541.490018041,2724.5897712591254
2260581,2500,2500,2500,2500,2500,469,471.93,464.22,544.22,1,45.430389,12.355476,1.69,170126,15174900,11,1375405.2968285126,5689533.831917693,1375406.0743441132,5689538.765113682,4.9940918265177805,10.0,3477.6786293824302,0.5,3857,1375392.1925046183,5689541.26463931,2726.6306624735516
2262023,2500,2500,2500,2500,2500,467,470.54,463.95,543.95,1,45.430392,12.355479,0.0,170126,15175100,11,1375405.6307869852,5689534.307794345,1375406.5601330232,5689538.646948812,4.437560765417157,10.0,3477.6786293824302,0.5,3857,1375394.2209132006,5689541.039260578,2728.671553687978
2263386,2500,2500,2500,2500,2500,463,468.42,463.68,543.68,1,45.430393,12.355481,0.0,170126,15175200,11,1375405.8534259663,5689534.4664199,1375407.0459219334,5689538.528783942,4.233774703445149,10.0,3477.6786293824302,0.5,3857,1375396.2342416488,5689540.709976238,2730.7124449024045
2264859,2500,2500,2500,2500,2500,460,465.99,463.38,543.38,1,45.430394,12.355482,0.0,170126,15175400,11,1375405.9647454573,5689534.625045458,1375407.0459219334,5689538.528783942,4.050693363146757,10.0,3477.6786293824302,0.5,3857,1375398.2430321076,5689540.349424104,2732.7533361168307
2266334,2500,2500,2500,2500,2500,458,463.48,463.08,543.08,1,45.430395,12.355483,0.0,170126,15175500,11,1375406.076064948,5689534.78367102,1375407.0459219334,5689538.528783942,3.868655240640989,10.0,3477.6786293824302,0.5,3857,1375400.2518225666,5689539.98887197,2734.794227331257
2267687,2500,2500,2500,2500,2500,457,461.23,461.23,542.44,1,45.430394,12.355491,0.0,170126,15175700,11,1375406.9666208746,5689534.625045458,1375408.0174997535,5689538.292454202,3.815001089487258,10.0,3477.6786293824302,0.5,3857,1375402.2606130256,5689539.628319837,2736.835118545683
2269160,2500,2500,2500,2500,2500,454,459.23,459.23,541.78,1,45.430396,12.355502,2.35,170126,15175800,11,1375408.191135273,5689534.942296585,1375409.4748664836,5689537.937959592,3.259135264313295,10.0,3477.6786293824302,0.5,3857,1375404.2566269238,5689539.207261106,2738.8760097601094
2270536,2500,2500,2500,2500,2500,454,457.5,457.5,541.11,1,45.430397,12.355517,4.19,170126,15175900,11,1375409.860927635,5689535.100922151,1375411.8745900027,5689537.261381936,2.953374784273924,10.0,3477.6786293824302,0.5,3857,1375406.2396947986,5689538.724893245,2740.916900974536
2271922,2500,2500,2500,2500,2500,452,455.77,455.77,540.44,1,45.430391,12.355544,4.39,170126,15180100,11,1375412.8665538866,5689534.149168791,1375414.1589077814,5689536.24612959,2.463213994205596,10.0,3477.6786293824302,0.5,3857,1375408.2227626732,5689538.242525384,2742.9577921889622
2273351,2500,2500,2500,1234,1234,456,455.32,455.24,539.76,1,45.430391,12.355548,3.19,170126,15180200,11,1375413.3118318496,5689534.149168791,1375413.7020442258,5689536.449180059,2.332877521622284,10.0,3477.6786293824302,0.5,3857,1375410.205830548,5689537.760157523,2744.9986834033884
2274785,2500,2500,2500,2500,2500,458,454.05,453.61,539.07,1,45.430397,12.355556,1.83,170126,15180400,11,1375414.202387776,5689535.100922151,1375414.6157713372,5689536.043079121,1.028856513670758,10.0,3477.6786293824302,0.5,3857,1375412.1427024181,5689537.142220863,2747.0395746178147
2276203,2500,2500,2500,2500,2500,455,455.76,453.63,538.41,1,45.430395,12.35556,1.22,170126,15180500,11,1375414.6476657393,5689534.78367102,1375416.044141818,5689535.706198586,1.6736793449311742,10.0,3477.6786293824302,0.5,3857,1375414.0076923792,5689536.313336436,2749.0804658322413
2277586,2500,2500,2500,2500,2500,446,453.26,453.26,537.74,1,45.430393,12.35556,1.3,170126,15180600,11,1375414.6476657393,5689534.4664199,1375416.044141818,5689535.706198586,1.86740371361982,10.0,3477.6786293824302,0.5,3857,1375415.9197401686,5689535.706198586,2751.1213570466675
2279002,2500,2500,2500,815,815,446,450.59,450.59,537.05,1,45.430408,12.355563,4.67,170126,15180800,11,1375414.9816242117,5689536.845803576,1375414.1589077814,5689536.24612959,1.018072302720962,10.0,3477.6786293824302,0.5,3857,1375417.960631383,5689535.706198586,2753.1622482610937
2280422,2500,2500,2500,432,432,447,448.27,448.27,536.35,1,45.430415,12.355565,3.19,170126,15180900,11,1375415.2042631933,5689537.95618284,1375415.072634893,5689535.840028652,2.1202439855019444,10.0,3477.6786293824302,0.5,3857,1375419.913059559,5689536.1826319955,2755.20313947552
2281861,2500,2500,2500,2500,2500,443,446.16,446.16,535.63,1,45.430433,12.355573,3.41,170126,15181100,11,1375416.0948191197,5689540.811444439,1375413.7020442258,5689536.449180059,4.975411763128279,10.0,3477.6786293824302,0.5,3857,1375421.8179164068,5689536.915269244,2757.244030689946
2283358,2500,2500,2500,2500,2500,442,444.87,444.87,534.91,1,45.430433,12.355574,3.17,170126,15181200,11,1375416.2061386104,5689540.811444439,1375414.1589077814,5689536.24612959,5.00332426861778,10.0,3477.6786293824302,0.5,3857,1375423.7227732544,5689537.647906493,2759.284921904373
2284804,2500,2500,2500,2500,2500,441,443.69,443.69,534.19,1,45.430434,12.355575,0.0,170126,15181400,11,1375416.317458101,5689540.970070109,1375414.1589077814,5689536.24612959,5.193741763590742,10.0,3477.6786293824302,0.5,3857,1375424.915428089,5689539.120128209,2761.325813118799
2286256,714,2500,2500,2500,714,444,443.39,443.25,533.46,1,45.430435,12.355576,0.0,170126,15181500,11,1375416.4287775918,5689541.128695784,1375414.1589077814,5689536.24612959,5.384399836157085,10.0,3477.6786293824302,0.5,3857,1375425.7182234006,5689540.996412489,2763.3667043332252
2287747,798,2500,2500,2500,798,447,444.59,443.26,532.75,1,45.430435,12.355577,0.0,170126,15181700,11,1375416.5400970827,5689541.128695784,1375414.1589077814,5689536.24612959,5.432266113536145,10.0,3477.6786293824302,0.5,3857,1375426.2788993372,5689542.958778266,2765.4075955476515
2289237,709,2500,2500,2500,709,450,445.76,443.27,532.05,1,45.430436,12.355578,0.0,170126,15181800,11,1375416.6514165734,5689541.28732146,1375414.1589077814,5689536.24612959,5.623719014342128,10.0,3477.6786293824302,0.5,3857,1375426.8395752735,5689544.921144043,2767.448486762078
2290694,522,2500,2500,2500,522,449,446.79,443.3,531.37,1,45.430437,12.355581,0.0,170126,15182000,11,1375416.9853750458,5689541.44594714,1375414.6157713372,5689536.043079121,5.899661394617517,10.0,3477.6786293824302,0.5,3857,1375427.40025121,5689546.88350982,2769.4893779765043
2292121,550,2500,2500,2500,550,450,447.82,443.33,530.7,1,45.430438,12.355582,0.0,170126,15182100,11,1375417.0966945365,5689541.604572821,1375414.6157713372,5689536.043079121,6.089761251495788,10.0,3477.6786293824302,0.5,3857,1375427.939659788,5689548.850448717,2771.5302691909305
2293587,500,2500,2500,2500,500,444,447.97,443.37,530.04,1,45.43044,12.355583,0.0,170126,15182200,11,1375417.2080140272,5689541.9218241945,1375414.6157713372,5689536.043079121,6.424902007244047,10.0,3477.6786293824302,0.5,3857,1375428.2351791626,5689550.86983111,2773.5711604053567
2295032,2500,2500,2500,2500,2500,443,448.11,443.41,529.39,1,45.430441,12.355585,0.0,170126,15182400,11,1375417.430653009,5689542.080449888,1375415.072634893,5689535.840028652,6.671064879992819,10.0,3477.6786293824302,0.5,3857,1375428.5306985371,5689552.889213503,2775.612051619783
2296527,2500,2500,2500,2500,2500,450,448.69,443.45,528.75,1,45.430442,12.355586,0.0,170126,15182500,11,1375417.5419725,5689542.23907558,1375417.0440494171,5689535.706198586,6.5518248762521525,10.0,3477.6786293824302,0.5,3857,1375428.8262179117,5689554.908595895,2777.6529428342096
2298037,2500,2500,2500,1094,1094,450,448.56,443.49,528.11,1,45.430444,12.355587,0.0,170126,15182700,11,1375417.6532919907,5689542.556326976,1375418.0439570162,5689535.706198586,6.861259222632172,10.0,3477.6786293824302,0.5,3857,1375429.121737286,5689556.927978288,2779.693834048636
2299491,2500,2500,2500,2500,2500,450,448.59,443.53,527.47,1,45.430445,12.355587,0.0,170126,15182800,11,1375417.6532919907,5689542.7149526775,1375419.9524930532,5689536.197798724,6.910833609279468,10.0,3477.6786293824302,0.5,3857,1375429.2942879153,5689558.9591889335,2781.734725263062
2300962,2500,2500,2500,780,780,451,449.34,443.57,526.84,1,45.430451,12.355589,0.0,170126,15183000,11,1375417.8759309722,5689543.666706949,1375422.2856414637,5689537.095163497,7.913957919576876,10.0,3477.6786293824302,0.5,3857,1375429.389110577,5689560.997876161,2783.7756164774883
2302385,2500,2500,2500,2500,2500,455,450.34,443.63,526.23,1,45.43046,12.355589,2.04,170126,15183100,11,1375417.8759309722,5689545.094338544,1375425.4743534718,5689540.424287436,8.918822895142906,10.0,3477.6786293824302,0.5,3857,1375429.4839332388,5689563.036563389,2785.816507691915
2303819,2500,2500,2500,2500,2500,465,454.41,443.7,525.65,1,45.430482,12.35559,3.65,170126,15183300,11,1375417.9872504629,5689548.584105627,1375426.9208233105,5689545.205512172,9.551105567125044,10.0,3477.6786293824302,0.5,3857,1375429.5787559007,5689565.075250616,2787.857398906341
2305269,2500,492,2500,2500,492,476,460.99,443.82,525.11,1,45.430492,12.35559,3.76,170126,15183400,11,1375417.9872504629,5689550.1703638425,1375427.6075626689,5689547.609099926,9.955424641288944,10.0,3477.6786293824302,0.5,3857,1375429.6735785624,5689567.113937844,2789.8982901207673
2306688,2500,2500,2500,2500,2500,471,465.13,443.98,524.62,1,45.430509,12.355587,2.5,170126,15183600,11,1375417.6532919907,5689552.867003451,1375428.2601598112,5689551.04053221,10.762975525208974,10.0,3477.6786293824302,0.5,3857,1375429.2409656942,5689569.10639982,2791.9391813351936
2308085,2500,2500,2500,2500,2500,459,465.5,444.15,524.15,1,45.43052,12.355583,3.22,170126,15183700,11,1375417.2080140272,5689554.611888336,1375428.5497314122,5689553.019271484,11.452990075932624,10.0,3477.6786293824302,0.5,3857,1375428.7929651837,5689571.0975132,2793.9800725496198
2309519,2500,2500,2500,2500,2500,450,460.99,443.98,523.98,1,45.43053,12.355577,3.44,170126,15183800,11,1375416.5400970827,5689556.198147619,1375428.766910113,5689554.503325939,12.343718135240191,10.0,3477.6786293824302,0.5,3857,1375428.344964673,5689573.08862658,2796.0209637640464
2310893,2500,2500,2500,2500,2500,445,456.53,443.78,523.78,1,45.430552,12.355569,3.89,170126,15184000,11,1375415.649541156,5689559.687919029,1375429.271441052,5689558.467981373,13.676417830090603,10.0,3477.6786293824302,0.5,3857,1375427.8969641626,5689575.07973996,2798.0618549784726
2312310,2500,2500,2500,2500,2500,446,452.82,443.54,523.54,1,45.430562,12.355563,3.83,170126,15184100,11,1375414.9816242117,5689561.274179211,1375429.3643552647,5689560.465636943,14.405439706721513,10.0,3477.6786293824302,0.5,3857,1375427.556377351,5689577.089605247,2800.102746192899
2313808,2500,2500,2500,2500,2500,448,451.58,443.29,523.29,1,45.43058,12.355552,3.7,170126,15184300,11,1375413.757109813,5689564.129448247,1375429.5269551366,5689563.961534189,15.7707392554167,10.0,3477.6786293824302,0.5,3857,1375427.303235951,5689579.114736448,2802.143637407325
2315201,2500,2500,2500,2500,2500,448,449.86,443.03,523.03,1,45.430589,12.355546,2.61,170126,15184400,11,1375413.0891928682,5689565.557083105,1375429.6430979024,5689566.458603651,16.57843512450086,10.0,3477.6786293824302,0.5,3857,1375427.050094551,5689581.1398676485,2804.1845286217517
2316644,2500,2500,2500,2500,2500,448,448.96,442.76,522.76,1,45.43061,12.355539,4.39,170126,15184600,11,1375412.3099564326,5689568.888231996,1375428.7355160094,5689571.352842863,16.609434491705354,10.0,3477.6786293824302,0.5,3857,1375426.7969531508,5689583.16499885,2806.225419836178
2318105,2500,2500,2500,2500,2500,449,448.9,442.49,522.49,1,45.430619,12.355536,3.61,170126,15184700,11,1375411.9759979602,5689570.315867614,1375428.2965321855,5689573.30388208,16.59180725085889,10.0,3477.6786293824302,0.5,3857,1375426.5438117506,5689585.19013005,2808.266311050604
2319548,2500,2500,2500,2500,2500,450,449.11,442.22,522.22,1,45.43063,12.355533,4.78,170126,15184800,11,1375411.6420394878,5689572.060755901,1375427.8575483616,5689575.2549212985,16.527111684220447,10.0,3477.6786293824302,0.5,3857,1375426.2906703507,5689587.215261252,2810.3072022650304
2320984,2500,2500,2500,2500,2500,450,449.24,441.96,521.96,1,45.430648,12.355526,3.44,170126,15185000,11,1375410.8628030522,5689574.916028375,1375427.5392004189,5689577.227020705,16.835762967036715,10.0,3477.6786293824302,0.5,3857,1375425.9605557325,5689589.22754849,2812.3480934794566
2322410,2500,2500,2500,2500,2500,450,449.68,441.7,521.7,1,45.430658,12.355524,3.85,170126,15185100,11,1375410.6401640708,5689576.502291257,1375427.3531655082,5689578.715299989,16.858879698831085,10.0,3477.6786293824302,0.5,3857,1375425.5424523212,5689591.225153678,2814.3889846938832
2323772,2500,2500,2500,2500,2500,452,450.31,441.45,521.45,1,45.430672,12.355524,2.63,170126,15185300,11,1375410.6401640708,5689578.72305976,1375427.105118961,5689580.699672367,16.583176322351143,10.0,3477.6786293824302,0.5,3857,1375425.1243489098,5689593.222758866,2816.4298759083094
2325198,2500,2500,2500,2500,2500,451,450.64,441.2,521.2,1,45.430679,12.355523,3.41,170126,15185400,11,1375410.5288445798,5689579.833444217,1375426.9810956875,5689581.691858557,16.556879850024693,10.0,3477.6786293824302,0.5,3857,1375424.7062454983,5689595.220364054,2818.4707671227357
2326723,2500,2500,2500,2500,2500,449,450.46,440.96,520.96,1,45.430698,12.35552,4.04,170126,15185600,11,1375410.1948861077,5689582.847345585,1375426.6090258665,5689584.668417125,16.514850455728904,10.0,3477.6786293824302,0.5,3857,1375424.288142087,5689597.217969242,2820.511658337162
2328136,2500,2500,2500,2500,2500,446,449.39,440.71,520.71,1,45.430711,12.355519,3.67,170126,15185700,11,1375410.0835666163,5689584.909489212,1375426.2989676823,5689587.148882598,16.36930403128995,10.0,3477.6786293824302,0.5,3857,1375424.0270318673,5689599.239782988,2822.5525495515885
2329603,2500,2500,2500,2500,2500,448,448.9,440.46,520.46,1,45.430734,12.355507,6.07,170126,15185900,11,1375408.747732727,5689588.557898327,1375425.4705645004,5689591.56861771,16.991690137340033,10.0,3477.6786293824302,0.5,3857,1375423.8239556013,5689601.2705456475,2824.5934407660147
2331067,2500,2500,2500,2500,2500,449,448.62,440.2,520.2,1,45.430745,12.355503,3.59,170126,15190000,11,1375408.302454764,5689590.30279017,1375425.0608760514,5689593.5260180775,17.06557594083711,10.0,3477.6786293824302,0.5,3857,1375423.6208793353,5689603.301308308,2826.634331980441
